DATE,A,AG,AL,AU,BU,C,CF,CS,CU,FG,HC,I,J,JM,L,M,MA,NI,OI,P,PB,PP,PTA,PVC,RB,RM,RU,SN,SR,Y,ZC,ZN
2009/2/6,0.012618297,,0.009816475,0.007849057,,0.002530044,0.012647555,,0.047200878,,,,,,0.006546645,0.041126343,,,0.014445755,0.023698524,,,0.015042511,,,,0.026215805,,0.032445669,0.020375162,,0.023914104
2009/2/9,0.011611442,,0.032544379,-0.009884679,,0.00126183,0.012905912,,0.031097135,,,,,,0.007588076,0.009964413,,,0.048823017,0.048956357,,,0.011597938,,,,0.020362829,,0.012748295,0.043106181,,0.04099142
2009/2/10,-0.000279955,,-0.011870651,-0.011798518,,0.001890359,-0.002466091,,0.005421891,,,,,,-0.017213556,-0.003171247,,,0.016902189,0.000723589,,,0.011146497,,,,-0.000725689,,0.007318501,0.000911577,,-0.015567766
2009/2/11,-0.014281714,,-0.024026512,0.018317261,,0.008805031,-0.013185002,,-0.057633974,,,,,,-0.047071702,-0.018027572,,,-0.01852861,-0.035430224,,,-0.02488189,,,,-0.024691358,,-0.015983726,-0.035822708,,-0.043255814
2009/2/12,0.011079545,,0.025891341,0.029862712,,-0.001246883,-0.001670146,,0.014663805,,,,,,-0.001148765,0.014038877,,,0.006662965,0.002998501,,,0.007428941,,,,-0.000744602,,0.033372711,0.005037783,,0.022362664
2009/2/13,-0.001966845,,-0.005378568,0.002627226,,-0.00062422,0.002927645,,0.002467395,,,,,,-0.003450259,0.004259851,,,0.017098731,0.020553064,,,-0.017954473,,,,0.030923994,,0.023149471,0.013471178,,-0.005230623
2009/2/16,-0.02027027,,-0.009151414,-0.002717391,,0.060587133,0.003336113,,-0.036919831,,,,,,-0.039238315,-0.046659597,,,-0.030368764,-0.001830831,,,-0.014038524,,,,-0.026382364,,-0.003351955,-0.013910355,,-0.020076482
2009/2/17,-0.002873563,,0.016792611,0.025836902,,-0.005300353,0.006234414,,0,,,,,,-0.009009009,-0.014089729,,,-0.009228188,-0.013939839,,,-0.002649007,,,,0.030809206,,0.017376682,-0.004702194,,0.012682927
2009/2/18,-0.041786744,,-0.011147812,0.013091116,,-0.012433393,-0.011565469,,-0.034319095,,,,,,-0.038787879,-0.041745017,,,-0.043465989,-0.0390625,,,-0.035192563,,,,-0.038890889,,-0.019283747,-0.044724409,,-0.024084778
2009/2/19,0.003909774,,-0.000835073,0.001966384,,0.005395683,-0.027580443,,0.009451796,,,,,,-0.005674653,0.010596546,,,-0.025966362,-0.029423151,,,-0.004817619,,,,-0.048707381,,-0.004213483,-0.02110122,,0.004442251
2009/2/20,0.021869383,,-0.032177183,0.001822345,,0.007155635,0.018908466,,-0.005992509,,,,,,-0.0082435,-0.004271845,,,0.023932142,0.020741923,,,0.015560166,,,,0.00945254,,0.012411848,0.011788481,,-0.007371007
2009/2/23,0.024919378,,0,0.009794776,,-0.000592066,0.006326445,,0.027882442,,,,,,0.051150895,0.021060842,,,0.023668639,0.021101993,,,0.020429009,,,,0.023019899,,0.024797994,0.010985353,,0.012871287
2009/2/24,-0.006578947,,-0.010362694,0.001385681,,-0.001184834,-0.007544007,,-0.026759531,,,,,,-0.01216545,-0.025974026,,,-0.033236994,-0.026789131,,,-0.013013013,,,,-0.039664378,,-0.003262643,-0.025353968,,-0.012218964
2009/2/25,0.002015549,,0.02617801,-0.033071956,,-0.002965599,0.004222973,,0.035781544,,,,,,0.028940887,-0.00627451,,,0.011061286,0.01612269,,,0.004732928,,,,0.021445592,,0.000272777,0.021621622,,0.018307768
2009/2/26,-0.00545977,,-0.003401361,-0.006678433,,-0.003569304,-0.001682086,,0.011636364,,,,,,-0.014961101,-0.013022889,,,-0.007392076,-0.003869969,,,-0.021870794,,,,0.035381026,,0.017998364,-0.005291005,,-0.003401361
2009/2/27,-0.020803236,,-0.005972696,-0.008404168,,-0.005373134,0.00210615,,0.001078361,,,,,,-0.010935601,-0.041183527,,,-0.006255585,-0.006604507,,,-0.019263846,,,,-0.061209163,,-0.001071524,-0.013962766,,-0.007313506
2009/3/2,0.000590145,,0.002145923,0.013705928,,0.00180072,-0.012189996,,-0.007899461,,,,,,-0.020884521,0.020433695,,,0.001199041,0.00117325,,,0.005612066,,,,-0.0164,,-0.008581389,0.002697235,,0.016699411
2009/3/3,-0.001474491,,0,-0.025560174,,0.008388256,0.001276596,,0.014838943,,,,,,-0.028858218,-0.006538619,,,0.006586826,-0.0109375,,,0,,,,0.000406669,,-0.019204761,-0.005716207,,-0.003381643
2009/3/4,0.015357354,,0.004710921,-0.012159247,,0.002970885,0.001274968,,0.042796006,,,,,,0.015503876,0.026737968,,,0.002676978,0.011058452,,,0.001743983,,,,0.022764228,,0.00551572,0.010145418,,0.021812894
2009/3/5,-0.004072135,,0.00341006,0.005062537,,-0.000592417,-0.000424448,,0.008891929,,,,,,-0.031806616,-0.010817308,,,-0.007416197,-0.0046875,,,-0.003830084,,,,-0.003974563,,0.003291278,-0.007365249,,0.005218216
2009/3/6,0.00671729,,-0.002548853,0.02582716,,-0.000592768,-0.000424628,,0.009830508,,,,,,0.013140604,0.004860267,,,0.016736402,0.012166405,,,-0.000699056,,,,-0.015961692,,0.002186987,0.009443508,,0.008494573
2009/3/9,0.002320859,,-0.015758092,-0.008039282,,0.003558719,0.005097706,,-0.029540114,,,,,,0.017509728,0.00241838,,,-0.0223398,0.013958899,,,-0.000349773,,,,-0.01865369,,-0.017730496,0.009689275,,-0.023397286
2009/3/10,0.002315485,,0.002596279,-0.02174124,,-0.000591017,0.002535926,,0.010377032,,,,,,0.024219248,0.016083635,,,0.008719182,0.021414914,,,0.011896431,,,,0.011570248,,0.015551236,0.017868961,,0.016770484
2009/3/11,-0.011839446,,-0.002157963,-0.015328902,,-0.001774098,0.003794266,,-0.006162273,,,,,,-0.018668326,-0.01028888,,,-0.00804769,-0.016847623,,,0.004149378,,,,-0.008169935,,0.023243095,-0.016579974,,-0.003770028
2009/3/12,0.007597896,,0.009083045,0.016625523,,-0.002369668,-0.001679966,,-0.009300723,,,,,,0.029803424,0.004398241,,,-0.003305288,-0.0156131,,,-0.001721763,,,,-0.014415157,,0.005344735,-0.011900826,,0.003784295
2009/3/13,0.003480278,,0.008572653,0.004757421,,0.004750594,0.001262095,,0.002433936,,,,,,-0.003694581,0.017914013,,,-0.000602954,-0.00270793,,,0.005864091,,,,0.004178855,,0.015151515,-0.00100368,,-0.003770028
2009/3/16,0.015317919,,0.010624734,0.004340321,,0.013593381,0.001680672,,0.031564343,,,,,,0.001854141,0.014470082,,,0.002413273,0.006594259,,,0.004115226,,,,0.02372035,,0.011259492,0.002679169,,0.014191107
2009/3/17,-0.000284657,,-0.001261564,-0.007955606,,-0.002332362,0.007130872,,0.023537323,,,,,,0.019740901,0.009637625,,,0.008125188,0.01194605,,,0.015027322,,,,0.008130081,,-0.004660798,0.011022044,,0.000466418
2009/3/18,-0.004271071,,0.011368421,-0.00712836,,-0.000584454,0,,0.004599212,,,,,,0.028433152,-0.003436426,,,-0.002686567,-0.001523229,,,0.01615074,,,,0.002419355,,-0.011706556,0.001982161,,0.0004662
2009/3/19,0.006005147,,0.028309742,0.023483073,,0.004678363,0.002915452,,0.013407456,,,,,,0.007058824,0.023754789,,,0.020053876,0.019450801,,,0.018874172,,,,0.017699115,,0.010529087,0.027365645,,0.01304753
2009/3/20,0.006537806,,0.015384615,0.024990257,,-0.004656577,0.005398671,,0.049370765,,,,,,0.030373832,0.013473054,,,0.00850939,0.010849233,,,0.034124147,,,,0.044664032,,-0.006512113,0.018613607,,0.033118675
2009/3/23,0.036147981,,0.033492823,0.004847678,,0.002339181,0.011978521,,0.030442804,,,,,,0.03968254,0.043205318,,,0.027931335,0.027017024,,,0.025769956,,,,0.057132047,,0,0.02331443,,0.033392698
2009/3/24,-0.016625784,,-0.018518519,-0.021141749,,-0.001166861,-0.004897959,,-0.019695613,,,,,,-0.012540894,-0.02159292,,,-0.020379281,-0.023423423,,,-0.022671569,,,,-0.022548318,,0.002884111,-0.018780788,,-0.016372253
2009/3/25,-0.012195122,,0.002751572,-0.01236954,,-0.006425234,0.006152584,,-0.01065449,,,,,,-0.008282717,-0.010492041,,,-0.014157758,-0.009225092,,,-0.010344828,,,,0.002196997,,-0.003398693,-0.011923439,,-0.011826544
2009/3/26,0.005050505,,0.021560172,0.009540117,,0.002351558,0.006522625,,0.041846154,,,,,,0.039532294,0.004753199,,,0.00996483,0.024953445,,,0.015204308,,,,0.04749726,,-0.013116474,0.017783423,,0.033687943
2009/3/27,-0.015075377,,-0.016116654,-0.003537679,,-0.004105572,-0.001215067,,-0.018901359,,,,,,-0.006963042,-0.02874818,,,-0.012768427,-0.01380814,,,0.018408736,,,,-0.044994768,,0.002923977,-0.011856474,,-0.00728988
2009/3/30,-0.004251701,,-0.008190328,-0.00714911,,-0.002355713,0.00486618,,-0.002408188,,,,,,-0.021574973,-0.014237542,,,-0.009994121,-0.008474576,,,0.01439951,,-0.00477394,,-0.010226443,,0.02199841,-0.011051468,,-0.004319654
2009/3/31,0.002561913,,0.005112072,-0.008131276,,0.000590319,0.002824859,,0.011466506,,,,,,0.022601985,0.011022425,,,0.005344418,0.016350799,,,-0.001208094,,0.001410835,,0.016236162,,-0.0093361,0.00734355,,0.015184382
2009/4/1,0.011925043,,-0.01056338,-0.001777866,,-0.005309735,0.004024145,,-0.015513126,,,,,,0.017789757,0.030827068,,,0.010041347,0.020840951,,,0.011793166,,-0.000563539,,-0.007625272,,-0.004712042,0.012678288,,-0.005555556
2009/4/2,0.006453423,,-0.002372479,0.003562064,,0.00118624,0.006012024,,0.034545455,,,,,,0.007415254,0.012764406,,,0.011988304,0.020773639,,,0.029587567,,-0.020862701,,0.030369557,,-0.000263019,0.013458529,,0.014181349
2009/4/3,-0.004181767,,0.009116132,-0.019275327,,-0.003554502,0.002390438,,-0.004393673,,,,,,0.006834911,0.000360101,,,0.013290956,0.003508772,,,0.01509434,,-0.007198388,,0.008522727,,0.001052355,0.007411983,,-0.005508475
2009/4/7,0.01287794,,0.027886881,-0.027847592,,0.005945303,0.018680445,,0.052074139,,,,,,0.003655352,0.034917207,,,0.015112632,0.026923077,,,-0.000571919,,0.012470998,,0.056690141,,-0.003942181,0.022072348,,0.046442267
2009/4/8,-0.009950249,,-0.022927016,0.011013444,,-0.004728132,0.000780336,,-0.012863535,,,,,,-0.050468262,-0.012869565,,,-0.026685393,-0.026898195,,,-0.05751073,,-0.008020624,,-0.040319893,,-0.014775726,-0.025194961,,-0.034201954
2009/4/9,0.007537688,,0.019554165,-0.009052319,,0.002969121,0.016764133,,0.042492918,,,,,,0.006027397,0.030655391,,,0.015295815,0.025192442,,,0.008196721,,0.001443835,,0.031597222,,0.008569898,0.017538462,,0.026559865
2009/4/10,0.000831255,,0.01879555,0.00428365,,0.00473653,-0.001533742,,0.037771739,,,,,,0.023965142,-0.000683761,,,0.00824332,0.020136519,,,0.013550136,,0.00461361,,0.021878156,,0.028412108,0.011188388,,0.039835729
2009/4/13,-0.006090808,,-0.008659639,0.006115422,,-0.00117855,0.016513057,,0.05236973,,,,,,-0.030319149,-0.019842627,,,0.017761489,0.030110405,,,-0.028223411,,-0.004305396,,0.001317523,,-0.006454944,0.020334928,,0.02014218
2009/4/14,-0.029526462,,-0.018989746,0.01108387,,-0.006489676,-0.003022289,,-0.040059716,,,,,,0.002742732,-0.003839442,,,0.004155125,0.013640792,,,0.026597371,,0.026232344,,-0.023684211,,0.004677755,0.007620164,,-0.012001549
2009/4/15,0.009184845,,-0.012001549,-0.008335438,,0.000593824,-0.004547177,,0.020217729,,,,,,0.009846827,0.00385424,,,0.021793103,0.039730855,,,0.027992853,,0.000561798,,0.032681941,,-0.009829281,0.030250145,,0.028605016
2009/4/16,0.004266212,,0.003918495,0.002394294,,0.001186944,0.002664636,,0.023628049,,,,,,0.020585049,0.019197208,,,0.005939525,-0.006779661,,,0.041135574,,0.009545199,,0.023164763,,-0.000783699,0.009881423,,0.046095238
2009/4/17,0.003115265,,0.005854801,-0.022107029,,-0.001185536,-0.001138952,,-0.024820055,,,,,,-0.000530786,0.007534247,,,-0.003757381,0.004343779,,,-0.02031163,,0.006674082,,-0.005102041,,-0.002614379,0.005591278,,-0.010560816
2009/4/20,-0.023997741,,0.002328289,-0.005820601,,-0.016023739,0.000380084,,-0.004835836,,,,,,0.010090281,-0.029231815,,,-0.010506466,-0.00463392,,,0.014200511,,0.000828729,,-0.031089744,,-0.002883355,-0.013622463,,-0.015090173
2009/4/21,-0.010124385,,-0.030197445,0.027914271,,0.00482509,-0.004179331,,-0.044245524,,,,,,-0.031545741,-0.022058824,,,-0.042472094,-0.042520174,,,-0.026883226,,-0.027325421,,-0.041018855,,-0.002103049,-0.043686584,,-0.038863976
2009/4/22,0.006428989,,0.01237525,-0.006763629,,0.00180072,0.000381534,,-0.02595665,,,,,,0.041259501,0.011457214,,,0.010235997,0.011345219,,,0.001726619,,0.000567537,,-0.021041739,,-0.000263435,0.00795756,,-0.038102644
2009/4/23,0.005226481,,0.016561514,0.007116891,,0.011983223,-0.001906941,,0.005769231,,,,,,-0.006777894,-0.003539823,,,0.050098508,0.015384615,,,0.003734559,,-0.003686897,,0.01726568,,-0.000263505,0.013157895,,0.007679871
2009/4/24,-0.013287117,,-0.011636928,0.022623284,,-0.001776199,-0.001146351,,-0.044523354,,,,,,-0.033070866,-0.025932504,,,-0.009916912,-0.012941919,,,-0.008872353,,-0.003415884,,-0.039487357,,-0.003953611,-0.004617605,,-0.028479743
2009/4/27,-0.043911007,,-0.015698587,0.001391996,,-0.016014235,-0.003442999,,-0.013436249,,,,,,0.002714441,-0.040116703,,,-0.037899296,-0.033898305,,,0.03898354,,-0.000571265,,0.018391634,,0.016141836,-0.039431719,,-0.022295623
2009/4/28,0.003980404,,-0.018341308,-0.01990766,,0.003616637,-0.000383877,,-0.011011301,,,,,,-0.011911207,-0.008358663,,,0.009848059,0,,,0.027515286,,0.002286368,,0.002478754,,0,0.012073649,,0.008868243
2009/4/29,0.013723696,,0.012185215,-0.001114375,,0.002402402,-0.003840246,,0.021974802,,,,,,-0.016986301,0.019923372,,,0.009473391,0.012578616,,,-0.004057344,,0.003706872,,0.021547156,,0.021614583,0.019385625,,0.030556718
2009/4/30,0.018953069,,0.00882825,0.004969574,,0.000599161,0.00231303,,0.037844037,,,,,,0.010590858,0.021788129,,,0.023737234,0.035959464,,,-0.00706138,,0.009375,,0.010719225,,-0.013255162,0.033937975,,0.014216084
2009/5/4,0.043991733,,0.024264121,-0.004389949,,-0.001796407,0.010769231,,0.045856354,,,,,,0.04743519,0.047794118,,,0.046104071,0.038497949,,,0.003555799,,0.02336054,,0.055764625,,-0.008008267,0.037351443,,0.058069684
2009/5/5,-0.014988688,,-0.012815534,0.009680199,,-0.0029994,-0.00152207,,-0.012678288,,,,,,-0.020537125,-0.009122807,,,-0.013917526,0.011242783,,,-0.024257291,,-0.016226623,,-0.015230071,,0.001302083,0.005728314,,-0.034822104
2009/5/6,0.00717772,,0.011014949,-0.001154503,,0.001203369,0.004573171,,0.016051364,,,,,,0.008064516,0.018413598,,,0.026659697,0.025240385,,,0.001117318,,0.004752586,,0.033234617,,0.00130039,0.031461893,,0.026666667
2009/5/7,-0.006841505,,-0.000389105,0.011759385,,-0.001802885,0,,0.006055819,,,,,,0.020266667,-0.005563282,,,-0.008910387,-0.001172333,,,-0.000279018,,-0.000278242,,-0.008917197,,0.002077922,-0.00841441,,0.009167303
2009/5/8,0.004305396,,0.008174387,0.002086127,,0.002408188,0.006069803,,0.018581523,,,,,,0.036591741,-0.00034965,,,0.020806576,0.017605634,,,0.00390734,,0.005844698,,0.013817481,,0.000259202,0.022805622,,0.003028009
2009/5/11,-0.017433552,,-0.015444015,0.00039653,,-0.003003003,-0.009426848,,-0.054727646,,,,,,-0.02118003,-0.043371808,,,-0.01786613,-0.025374856,,,-0.009174312,,0.006917543,,-0.045641838,,-0.004923555,-0.023593466,,-0.050943396
2009/5/12,0.015997673,,0.009803922,-0.005450131,,0.001807229,0.004187286,,-0.000543626,,,,,,-0.005667182,0.019378428,,,0.02100948,0.031360947,,,-0.010662177,,0.001648805,,0.019594819,,0.0875,0.029474243,,0.013121272
2009/5/13,-0.000858861,,0.001941748,0.016091267,,0.001803969,-0.0030326,,0.016861572,,,,,,0.012953368,0.014705882,,,0.005269762,0.007745267,,,0.005104935,,-0.001646091,,0.025081433,,0.015086207,0.007737942,,0.009026688
2009/5/14,-0.00773639,,-0.010852713,-0.006079623,,0.00060024,-0.001520913,,-0.050548275,,,,,,-0.000511509,0.001060445,,,-0.021467798,-0.028465699,,,-0.027934537,,-0.012366035,,-0.032094058,,-0.004953999,-0.02687484,,-0.029560482
2009/5/15,0.007219174,,-0.000783699,0.002515785,,0.00779844,0.000761615,,0.010985915,,,,,,0.002047083,0.021892655,,,-0.005867347,-0.001171989,,,0.032801161,,0.002782415,,-0.000984898,,0.001659554,-0.00473435,,0.013226453
2009/5/18,-0.012041284,,-0.003529412,0.006396693,,-0.001190476,0,,-0.017832265,,,,,,-0.012768131,-0.013476158,,,-0.025404157,-0.039014374,,,-0.010118044,,0.001109878,,-0.039106145,,-0.006863905,-0.030919662,,0.007120253
2009/5/19,0.009286129,,0.013380559,-0.01021855,,-0.000595948,-0.001141553,,0.045673759,,,,,,0.007759959,0.021366025,,,0.019220642,0.032661783,,,-0.005110733,,0.002771619,,0.031121751,,0,0.025634033,,0.034564022
2009/5/20,0.028464635,,-0.011262136,0.006372258,,0.002385212,-0.000380952,,-0.007867607,,,,,,-0.023100616,0.002057613,,,-0.007491604,-0.00945906,,,-0.014554795,,0,,-0.017910448,,-0.007387989,-0.007976602,,-0.026955201
2009/5/21,-0.004473022,,0.002749411,0.015314387,,-0.002379536,-0.007240854,,-0.014219305,,,,,,-0.005780347,0.001368925,,,-0.003123373,-0.005968368,,,-0.003185636,,0.001658375,,-0.012833502,,-0.000480192,-0.005092469,,-0.008193523
2009/5/22,0.01713002,,-0.007442225,0.007445008,,-0.001788909,-0.003071017,,0.006102635,,,,,,0.002642706,0.013328776,,,0.008616188,0.004803362,,,-0.004938989,,-0.001655629,,0.009921314,,0.000960846,0.010237069,,0.012195122
2009/5/25,0.010767532,,0.001973165,0.001967465,,-0.004181601,-0.010011552,,0.014061208,,,,,,-0.01686874,-0.001686341,,,-0.002070929,-0.00418285,,,-0.006131387,,-0.002487562,,0.010501355,,-0.005759539,-0.002133333,,-0.002331908
2009/5/26,-0.010379678,,-0.004332414,-0.003735632,,-0.00359928,-0.007390121,,-0.010603589,,,,,,-0.001608579,-0.008445946,,,-0.009597925,-0.02040204,,,0.00440658,-0.004622496,-0.002216681,,-0.02246061,,0.004586049,-0.011223944,,-0.012855473
2009/5/27,0.01269666,,0.003560127,-0.000192289,,0.000602047,0.023510972,,0.022258862,,,,,,0.004296455,0.017376491,,,-0.001309586,0.008269525,,,-0.004972214,0.003869969,0.002499306,,0.012002743,,0.001681884,0.002432432,,0.006314128
2009/6/1,0.022349414,,0.011036657,0.033849409,,0.008423586,-0.006891271,,0.054032258,,,,,,0.036898396,0.028131279,,,0.04196171,0.051944107,,,0.02851264,0.01310717,0.010249307,,0.047102677,,0.004317582,0.047991372,,0.034509804
2009/6/2,-0.003465742,,0.001559454,-0.013347596,,-0.004176611,0.013492675,,0.013261923,,,,,,-0.002062919,0.014983713,,,-0.000755097,-0.00288767,,,-0.008002286,-0.002283105,0.002193584,,-0.006148867,,0.005732028,-0.001286339,,0.00227445
2009/6/3,0.004547887,,0.018295056,0.018995993,,0.001797484,-0.002282237,,0.024918198,,,,,,0.017054264,0.023748395,,,0.006801008,0.002027223,,,-0.001152406,0.003813883,0.004103967,,0.009443178,,-0.005699359,0.022411128,,0.017019667
2009/6/4,-0.004260985,,-0.006116208,-0.01952077,,-0.005382775,-0.006862371,,-0.027996071,,,,,,-0.006605691,-0.00815047,,,-0.010507881,-0.018786127,,,-0.016440727,-0.003799392,0.008174387,,-0.01483871,,0.000477669,-0.015117158,,-0.012644106
2009/6/5,0.004011768,,0.032692308,0.011134176,,-0.011425135,-0.003454894,,0.040424457,,,,,,0.021994885,0.024020228,,,0.008849558,0.00736377,,,0.002639296,0.01525553,0.015135135,,0.032743942,,0.013845787,0.009721156,,0.018079096
2009/6/8,-0.013851891,,-0.008193669,-0.022863009,,-0.01216545,-0.00577812,,-0.016998543,,,,,,0.004504505,-0.004012346,,,-0.012531328,-0.013450292,,,0.000292483,0.047332832,0.008519702,,-0.010462904,,-0.004944667,-0.012414492,,-0.007769145
2009/6/9,0.001080497,,0.008261359,-0.001432528,,0.004926108,0.005424254,,0.012351779,,,,,,0.005979073,0.009606446,,,0.003553299,-0.030823948,,,-0.017251462,0.010043042,-0.002375924,,0.005126562,,-0.00023663,0.006926629,,0.008202834
2009/6/10,-0.007555316,,0.00744879,0.003442999,,-0.000612745,0.008092486,,0.018301611,,,,,,0.004457652,-0.010742787,,,-0.005058169,-0.012232416,,,0.002082713,-0.007102273,0.007673988,,0.000956328,,-0.000710059,-0.005350318,,0.013313609
2009/6/11,0.009516041,,-0.005175601,-0.001715593,,0.003065604,0.008409786,,-0.004073808,,,,,,0.000493097,-0.081911263,,,-0.006609049,-0.002167183,,,0.005938242,-0.008583691,0.018382353,,-0.010509554,,-0.005447655,-0.011014344,,0.001824818
2009/6/12,-0.011850256,,0.000371609,-0.002673286,,-0.004278729,0.010993177,,-0.005052936,,,,,,-0.012321341,-0.01520784,,,-0.0104913,-0.014582687,,,0.007674144,-0.015873016,-0.003610108,,-0.021886064,,-0.002143367,-0.012950013,,0.007650273
2009/6/15,-0.003815754,,-0.013001486,-0.019385411,,-0.006138735,0.004499438,,-0.038210399,,,,,,-0.013473054,0.001029513,,,-0.007240755,-0.017632242,,,0.008201523,0.005131965,-0.003881988,,-0.011187891,,-0.008591885,-0.008396746,,-0.023138106
2009/6/16,0,,0.003763643,0.002294138,,0.000617665,0.005972378,,-0.010560724,,,,,,0.002529084,0.000342818,,,0.003386299,0.008012821,,,-0.010459035,-0.000729395,0.004156924,,0.00765391,,0.001685123,0.01005557,,-0.003700962
2009/6/17,-0.001915185,,0.006374203,0.004675173,,0.008024691,-0.008534323,,0.001016518,,,,,,0.000504541,-0.002398903,,,-0.001298027,-0.002225755,,,-0.000880799,0.013138686,-0.003363519,,-0.001321004,,0.003124249,-0.004977731,,0.00371471
2009/6/18,-0.00191886,,0.001117735,0.00063015,,-0.004286589,-0.007859281,,-0.004061945,,,,,,0.008572869,-0.002404672,,,-0.007018456,-0.019120459,,,0.011166618,0.000720461,-0.002596054,,-0.003968254,,-0.009103977,-0.012638231,,-0.006291636
2009/6/19,0.0005493,,0.000372162,-0.006733517,,-0.000615006,-0.000377216,,-0.005098139,,,,,,0.0035,0.004476584,,,-0.001570681,-0.000324886,,,0.01365882,-0.004319654,0.016918272,,0.007636122,,0.012330754,0.001333333,,-0.005214153
